index,date,n
340,200501,3
344,200501,1
345,200501,2
363,200501,1
365,200501,1
384,200501,1
413,200501,2
431,200501,2
435,200501,1
476,200501,1
479,200501,1
509,200501,4
531,200501,1
553,200501,1
554,200501,25
556,200501,1
557,200501,1
585,200501,1
634,200501,1
659,200501,1
669,200501,1
680,200501,1
687,200501,1
691,200501,1
696,200501,10
718,200501,5
739,200501,1
744,200501,4
745,200501,1
755,200501,1
767,200501,4
768,200501,1
770,200501,1
794,200501,4
819,200501,140
822,200501,1
845,200501,1
858,200501,1
876,200501,1
879,200501,3
904,200501,1
929,200501,1
944,200501,3
949,200501,1
951,200501,1
953,200501,1
954,200501,8
959,200501,1
969,200501,5
973,200501,1
978,200501,1
979,200501,2
980,200501,2
998,200501,1
999,200501,2
1004,200501,5
1005,200501,2
1023,200501,3
1028,200501,1
1045,200501,1
1048,200501,1
1050,200501,4
1067,200501,3
1072,200501,4
1094,200501,1
1095,200501,1
1109,200501,1
1111,200501,1
1112,200501,10
1116,200501,3
1117,200501,1
1119,200501,2
1131,200501,1
1135,200501,1
1136,200501,2
1153,200501,1
1155,200501,2
1156,200501,4
1157,200501,5
1158,200501,2
1159,200501,1
1160,200501,1
1163,200501,1
1177,200501,1
1178,200501,2
1179,200501,4
1194,200501,3
1196,200501,1
1197,200501,8
1198,200501,12
1199,200501,7
1201,200501,3
1204,200501,1
1213,200501,1
1214,200501,2
1215,200501,9
1216,200501,10
1217,200501,5
1218,200501,1
1228,200501,1
1229,200501,11
1230,200501,18
1231,200501,17
1232,200501,2
1234,200501,1
1237,200501,1
1242,200501,6
1243,200501,18
1244,200501,31
1245,200501,2
1246,200501,1
1254,200501,1
1256,200501,9
1257,200501,12
1258,200501,9
1259,200501,2
1270,200501,3
1271,200501,20
1272,200501,12
1273,200501,1
1282,200501,13
1283,200501,20
1284,200501,4
1290,200501,1
1294,200501,39
1295,200501,18
1298,200501,1
1305,200501,2
1306,200501,10
1307,200501,2
1318,200501,1
1325,200501,1
1328,200501,1
1363,200501,1
1364,200501,1
33,200503,1
46,200503,2
85,200503,1
88,200503,1
89,200503,1
108,200503,1
124,200503,1
127,200503,6
132,200503,1
133,200503,1
146,200503,1
190,200503,1
232,200503,2
251,200503,1
254,200503,10
272,200503,3
273,200503,1
274,200503,1
276,200503,11
277,200503,3
294,200503,1
295,200503,6
299,200503,10
317,200503,8
321,200503,1
339,200503,1
340,200503,1
364,200503,1
383,200503,3
535,200503,1
644,200503,1
796,200503,1
905,200503,1
954,200503,1
969,200503,1
979,200503,1
1004,200503,5
1018,200503,1
1048,200503,1
1051,200503,1
1057,200503,1
1064,200503,1
1070,200503,2
1073,200503,1
1094,200503,1
1095,200503,1
1096,200503,1
1112,200503,1
1117,200503,2
1136,200503,1
1137,200503,1
1155,200503,1
1156,200503,1
1157,200503,1
1158,200503,2
1178,200503,2
1179,200503,1
1194,200503,2
1196,200503,2
1197,200503,1
1198,200503,2
1199,200503,5
1214,200503,2
1215,200503,5
1216,200503,9
1217,200503,1
1218,200503,1
1228,200503,1
1229,200503,3
1230,200503,9
1231,200503,4
1232,200503,1
1238,200503,1
1242,200503,1
1243,200503,7
1244,200503,17
1245,200503,2
1246,200503,1
1256,200503,1
1257,200503,18
1258,200503,7
1259,200503,2
1263,200503,1
1270,200503,1
1271,200503,14
1272,200503,6
1273,200503,1
1282,200503,9
1283,200503,9
1284,200503,3
1294,200503,12
1295,200503,9
1305,200503,3
1306,200503,8
1307,200503,1
1317,200503,1
1318,200503,3
1319,200503,4
1328,200503,3
1329,200503,2
1356,200503,1
1369,200503,1
